Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Spacer 9,50622666666.0,Receipt,Spacer,-5.0,5,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.006692850924284857,225761856702.62808,175477999998.0134
Corporation Income Taxes,59721000000.0,Receipt,Real,-5.0,5,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.006692850924284857,285482856702.6281,225761856702.62808
Spacer 11,50622666666.0,Receipt,Spacer,-5.0,5,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.006692850924284857,335766713407.2428,285482856702.6281
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-5.0,5,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.006692850924284857,458721713407.2428,335766713407.2428
Spacer 13,50622666666.0,Receipt,Spacer,-5.0,5,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.006692850924284857,509005570111.8575,458721713407.2428
Individual Income Taxes,249320000000.0,Receipt,Real,-5.0,5,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.006692850924284857,758325570111.8574,509005570111.8575
Dummy_Source,151868000000.0,Dummy,Spacer,-4.75,93,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.008577485413711988,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-4.75,93,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.008577485413711988,4311645554.809612,1302645554.809612
Spacer 3,50622666666.0,Receipt,Spacer,-4.75,93,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.008577485413711988,54500097035.87879,4311645554.809612
Estate and Gift Taxes,4198000000.0,Receipt,Real,-4.75,93,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.008577485413711988,58698097035.87879,54500097035.87879
Spacer 5,50622666666.0,Receipt,Spacer,-4.75,93,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.008577485413711988,108886548516.94797,58698097035.87879
Excise Taxes,4358000000.0,Receipt,Real,-4.75,93,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.008577485413711988,113244548516.94797,108886548516.94797
Spacer 7,50622666666.0,Receipt,Spacer,-4.75,93,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.008577485413711988,163432999998.01715,113244548516.94797
Miscellaneous Receipts,12045000000.0,Receipt,Real,-4.75,93,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.008577485413711988,175477999998.01715,163432999998.01715
Spacer 9,50622666666.0,Receipt,Spacer,-4.75,93,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.008577485413711988,225666451479.08633,175477999998.01715
Corporation Income Taxes,59721000000.0,Receipt,Real,-4.75,93,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.008577485413711988,285387451479.08636,225666451479.08633
Spacer 11,50622666666.0,Receipt,Spacer,-4.75,93,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.008577485413711988,335575902960.1555,285387451479.08636
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-4.75,93,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.008577485413711988,458530902960.1555,335575902960.1555
Spacer 13,50622666666.0,Receipt,Spacer,-4.75,93,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.008577485413711988,508719354441.2247,458530902960.1555
Individual Income Taxes,249320000000.0,Receipt,Real,-4.75,93,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.008577485413711988,758039354441.2247,508719354441.2247
Dummy_Source,151868000000.0,Dummy,Spacer,-4.75,6,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.008577485413711988,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-4.75,6,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.008577485413711988,4311645554.809612,1302645554.809612
Spacer 3,50622666666.0,Receipt,Spacer,-4.75,6,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.008577485413711988,54500097035.87879,4311645554.809612
Estate and Gift Taxes,4198000000.0,Receipt,Real,-4.75,6,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.008577485413711988,58698097035.87879,54500097035.87879
Spacer 5,50622666666.0,Receipt,Spacer,-4.75,6,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.008577485413711988,108886548516.94797,58698097035.87879
Excise Taxes,4358000000.0,Receipt,Real,-4.75,6,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.008577485413711988,113244548516.94797,108886548516.94797
Spacer 7,50622666666.0,Receipt,Spacer,-4.75,6,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.008577485413711988,163432999998.01715,113244548516.94797
Miscellaneous Receipts,12045000000.0,Receipt,Real,-4.75,6,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.008577485413711988,175477999998.01715,163432999998.01715
Spacer 9,50622666666.0,Receipt,Spacer,-4.75,6,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.008577485413711988,225666451479.08633,175477999998.01715
Corporation Income Taxes,59721000000.0,Receipt,Real,-4.75,6,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.008577485413711988,285387451479.08636,225666451479.08633
Spacer 11,50622666666.0,Receipt,Spacer,-4.75,6,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.008577485413711988,335575902960.1555,285387451479.08636
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-4.75,6,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.008577485413711988,458530902960.1555,335575902960.1555
Spacer 13,50622666666.0,Receipt,Spacer,-4.75,6,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.008577485413711988,508719354441.2247,458530902960.1555
Individual Income Taxes,249320000000.0,Receipt,Real,-4.75,6,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.008577485413711988,758039354441.2247,508719354441.2247
Dummy_Source,151868000000.0,Dummy,Spacer,-4.5,92,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.010986942630593181,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-4.5,92,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.010986942630593181,4677565003.422925,1668565003.4229252
Spacer 3,50622666666.0,Receipt,Spacer,-4.5,92,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.010986942630593181,54744043334.95594,4677565003.422925
Estate and Gift Taxes,4198000000.0,Receipt,Real,-4.5,92,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.010986942630593181,58942043334.95594,54744043334.95594
Spacer 5,50622666666.0,Receipt,Spacer,-4.5,92,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.010986942630593181,109008521666.48895,58942043334.95594
Excise Taxes,4358000000.0,Receipt,Real,-4.5,92,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.010986942630593181,113366521666.48895,109008521666.48895
Spacer 7,50622666666.0,Receipt,Spacer,-4.5,92,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.010986942630593181,163432999998.02197,113366521666.48895
Miscellaneous Receipts,12045000000.0,Receipt,Real,-4.5,92,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.010986942630593181,175477999998.02197,163432999998.02197
Spacer 9,50622666666.0,Receipt,Spacer,-4.5,92,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.010986942630593181,225544478329.555,175477999998.02197
Corporation Income Taxes,59721000000.0,Receipt,Real,-4.5,92,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.010986942630593181,285265478329.555,225544478329.555
Spacer 11,50622666666.0,Receipt,Spacer,-4.5,92,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.010986942630593181,335331956661.088,285265478329.555
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-4.5,92,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.010986942630593181,458286956661.088,335331956661.088
Spacer 13,50622666666.0,Receipt,Spacer,-4.5,92,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.010986942630593181,508353434992.62103,458286956661.088
Individual Income Taxes,249320000000.0,Receipt,Real,-4.5,92,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.010986942630593181,757673434992.621,508353434992.62103
Dummy_Source,151868000000.0,Dummy,Spacer,-4.5,7,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.010986942630593181,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-4.5,7,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.010986942630593181,4677565003.422925,1668565003.4229252
Spacer 3,50622666666.0,Receipt,Spacer,-4.5,7,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.010986942630593181,54744043334.95594,4677565003.422925
Estate and Gift Taxes,4198000000.0,Receipt,Real,-4.5,7,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.010986942630593181,58942043334.95594,54744043334.95594
Spacer 5,50622666666.0,Receipt,Spacer,-4.5,7,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.010986942630593181,109008521666.48895,58942043334.95594
Excise Taxes,4358000000.0,Receipt,Real,-4.5,7,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.010986942630593181,113366521666.48895,109008521666.48895
Spacer 7,50622666666.0,Receipt,Spacer,-4.5,7,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.010986942630593181,163432999998.02197,113366521666.48895
Miscellaneous Receipts,12045000000.0,Receipt,Real,-4.5,7,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.010986942630593181,175477999998.02197,163432999998.02197
Spacer 9,50622666666.0,Receipt,Spacer,-4.5,7,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.010986942630593181,225544478329.555,175477999998.02197
Corporation Income Taxes,59721000000.0,Receipt,Real,-4.5,7,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.010986942630593181,285265478329.555,225544478329.555
Spacer 11,50622666666.0,Receipt,Spacer,-4.5,7,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.010986942630593181,335331956661.088,285265478329.555
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-4.5,7,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.010986942630593181,458286956661.088,335331956661.088
Spacer 13,50622666666.0,Receipt,Spacer,-4.5,7,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.010986942630593181,508353434992.62103,458286956661.088
Individual Income Taxes,249320000000.0,Receipt,Real,-4.5,7,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.010986942630593181,757673434992.621,508353434992.62103
Dummy_Source,151868000000.0,Dummy,Spacer,-4.25,91,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.014063627043245477,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-4.25,91,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.014063627043245477,5144814911.803604,2135814911.8036041
Spacer 3,50622666666.0,Receipt,Spacer,-4.25,91,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.014063627043245477,55055543273.87845,5144814911.803604
Estate and Gift Taxes,4198000000.0,Receipt,Real,-4.25,91,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.014063627043245477,59253543273.87845,55055543273.87845
Spacer 5,50622666666.0,Receipt,Spacer,-4.25,91,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.014063627043245477,109164271635.9533,59253543273.87845
Excise Taxes,4358000000.0,Receipt,Real,-4.25,91,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.014063627043245477,113522271635.9533,109164271635.9533
Spacer 7,50622666666.0,Receipt,Spacer,-4.25,91,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.014063627043245477,163432999998.02814,113522271635.9533
Miscellaneous Receipts,12045000000.0,Receipt,Real,-4.25,91,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.014063627043245477,175477999998.02814,163432999998.02814
Spacer 9,50622666666.0,Receipt,Spacer,-4.25,91,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.014063627043245477,225388728360.10297,175477999998.02814
Corporation Income Taxes,59721000000.0,Receipt,Real,-4.25,91,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.014063627043245477,285109728360.10297,225388728360.10297
Spacer 11,50622666666.0,Receipt,Spacer,-4.25,91,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.014063627043245477,335020456722.1778,285109728360.10297
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-4.25,91,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.014063627043245477,457975456722.1778,335020456722.1778
Spacer 13,50622666666.0,Receipt,Spacer,-4.25,91,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.014063627043245477,507886185084.2526,457975456722.1778
Individual Income Taxes,249320000000.0,Receipt,Real,-4.25,91,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.014063627043245477,757206185084.2527,507886185084.2526
Dummy_Source,151868000000.0,Dummy,Spacer,-4.25,8,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.014063627043245477,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-4.25,8,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.014063627043245477,5144814911.803604,2135814911.8036041
Spacer 3,50622666666.0,Receipt,Spacer,-4.25,8,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.014063627043245477,55055543273.87845,5144814911.803604
Estate and Gift Taxes,4198000000.0,Receipt,Real,-4.25,8,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.014063627043245477,59253543273.87845,55055543273.87845
Spacer 5,50622666666.0,Receipt,Spacer,-4.25,8,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.014063627043245477,109164271635.9533,59253543273.87845
Excise Taxes,4358000000.0,Receipt,Real,-4.25,8,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.014063627043245477,113522271635.9533,109164271635.9533
Spacer 7,50622666666.0,Receipt,Spacer,-4.25,8,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.014063627043245477,163432999998.02814,113522271635.9533
Miscellaneous Receipts,12045000000.0,Receipt,Real,-4.25,8,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.014063627043245477,175477999998.02814,163432999998.02814
Spacer 9,50622666666.0,Receipt,Spacer,-4.25,8,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.014063627043245477,225388728360.10297,175477999998.02814
Corporation Income Taxes,59721000000.0,Receipt,Real,-4.25,8,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.014063627043245477,285109728360.10297,225388728360.10297
Spacer 11,50622666666.0,Receipt,Spacer,-4.25,8,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.014063627043245477,335020456722.1778,285109728360.10297
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-4.25,8,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.014063627043245477,457975456722.1778,335020456722.1778
Spacer 13,50622666666.0,Receipt,Spacer,-4.25,8,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.014063627043245477,507886185084.2526,457975456722.1778
Individual Income Taxes,249320000000.0,Receipt,Real,-4.25,8,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.014063627043245477,757206185084.2527,507886185084.2526
Dummy_Source,151868000000.0,Dummy,Spacer,-4.0,90,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.017986209962091562,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-4.0,90,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.017986209962091562,5740529734.522922,2731529734.5229216
Spacer 3,50622666666.0,Receipt,Spacer,-4.0,90,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.017986209962091562,55452686489.027275,5740529734.522922
Estate and Gift Taxes,4198000000.0,Receipt,Real,-4.0,90,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.017986209962091562,59650686489.027275,55452686489.027275
Spacer 5,50622666666.0,Receipt,Spacer,-4.0,90,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.017986209962091562,109362843243.53162,59650686489.027275
