Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Spacer 5,37967000000.0,Receipt,Spacer,0.75,71,Max,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.679178699175393,108927377671.59215,96746755343.1843
Excise Taxes,4358000000.0,Receipt,Real,0.75,71,Max,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.679178699175393,113285377671.59215,108927377671.59215
Spacer 7,37967000000.0,Receipt,Spacer,0.75,71,Max,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.679178699175393,125466000000.0,113285377671.59215
Miscellaneous Receipts,12045000000.0,Receipt,Real,0.75,71,Max,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.679178699175393,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,0.75,71,Max,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.679178699175393,149691622328.40787,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,0.75,71,Max,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.679178699175393,209412622328.40787,149691622328.40787
Spacer 11,37967000000.0,Receipt,Spacer,0.75,71,Max,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.679178699175393,221593244656.8157,209412622328.40787
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,0.75,71,Max,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.679178699175393,344548244656.81573,221593244656.8157
Spacer 13,37967000000.0,Receipt,Spacer,0.75,71,Max,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.679178699175393,356728866985.2236,344548244656.81573
Individual Income Taxes,249320000000.0,Receipt,Real,0.75,71,Max,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.679178699175393,606048866985.2236,356728866985.2236
Dummy_Source,113901000000.0,Dummy,Spacer,0.75,28,Min,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.679178699175393,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,0.75,28,Min,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.679178699175393,80368133014.77643,77359133014.77643
Spacer 3,37967000000.0,Receipt,Spacer,0.75,28,Min,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.679178699175393,92548755343.1843,80368133014.77643
Estate and Gift Taxes,4198000000.0,Receipt,Real,0.75,28,Min,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.679178699175393,96746755343.1843,92548755343.1843
Spacer 5,37967000000.0,Receipt,Spacer,0.75,28,Min,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.679178699175393,108927377671.59215,96746755343.1843
Excise Taxes,4358000000.0,Receipt,Real,0.75,28,Min,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.679178699175393,113285377671.59215,108927377671.59215
Spacer 7,37967000000.0,Receipt,Spacer,0.75,28,Min,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.679178699175393,125466000000.0,113285377671.59215
Miscellaneous Receipts,12045000000.0,Receipt,Real,0.75,28,Min,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.679178699175393,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,0.75,28,Min,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.679178699175393,149691622328.40787,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,0.75,28,Min,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.679178699175393,209412622328.40787,149691622328.40787
Spacer 11,37967000000.0,Receipt,Spacer,0.75,28,Min,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.679178699175393,221593244656.8157,209412622328.40787
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,0.75,28,Min,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.679178699175393,344548244656.81573,221593244656.8157
Spacer 13,37967000000.0,Receipt,Spacer,0.75,28,Min,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.679178699175393,356728866985.2236,344548244656.81573
Individual Income Taxes,249320000000.0,Receipt,Real,0.75,28,Min,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.679178699175393,606048866985.2236,356728866985.2236
Dummy_Source,113901000000.0,Dummy,Spacer,1.0,70,Max,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.7310585786300049,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,1.0,70,Max,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.7310585786300049,86277303164.5362,83268303164.5362
Spacer 3,37967000000.0,Receipt,Spacer,1.0,70,Max,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.7310585786300049,96488202109.6908,86277303164.5362
Estate and Gift Taxes,4198000000.0,Receipt,Real,1.0,70,Max,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.7310585786300049,100686202109.6908,96488202109.6908
Spacer 5,37967000000.0,Receipt,Spacer,1.0,70,Max,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.7310585786300049,110897101054.8454,100686202109.6908
Excise Taxes,4358000000.0,Receipt,Real,1.0,70,Max,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.7310585786300049,115255101054.8454,110897101054.8454
Spacer 7,37967000000.0,Receipt,Spacer,1.0,70,Max,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.7310585786300049,125466000000.0,115255101054.8454
Miscellaneous Receipts,12045000000.0,Receipt,Real,1.0,70,Max,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.7310585786300049,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,1.0,70,Max,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.7310585786300049,147721898945.1546,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,1.0,70,Max,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.7310585786300049,207442898945.1546,147721898945.1546
Spacer 11,37967000000.0,Receipt,Spacer,1.0,70,Max,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.7310585786300049,217653797890.3092,207442898945.1546
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,1.0,70,Max,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.7310585786300049,340608797890.3092,217653797890.3092
Spacer 13,37967000000.0,Receipt,Spacer,1.0,70,Max,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.7310585786300049,350819696835.4638,340608797890.3092
Individual Income Taxes,249320000000.0,Receipt,Real,1.0,70,Max,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.7310585786300049,600139696835.4639,350819696835.4638
Dummy_Source,113901000000.0,Dummy,Spacer,1.0,29,Min,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.7310585786300049,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,1.0,29,Min,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.7310585786300049,86277303164.5362,83268303164.5362
Spacer 3,37967000000.0,Receipt,Spacer,1.0,29,Min,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.7310585786300049,96488202109.6908,86277303164.5362
Estate and Gift Taxes,4198000000.0,Receipt,Real,1.0,29,Min,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.7310585786300049,100686202109.6908,96488202109.6908
Spacer 5,37967000000.0,Receipt,Spacer,1.0,29,Min,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.7310585786300049,110897101054.8454,100686202109.6908
Excise Taxes,4358000000.0,Receipt,Real,1.0,29,Min,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.7310585786300049,115255101054.8454,110897101054.8454
Spacer 7,37967000000.0,Receipt,Spacer,1.0,29,Min,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.7310585786300049,125466000000.0,115255101054.8454
Miscellaneous Receipts,12045000000.0,Receipt,Real,1.0,29,Min,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.7310585786300049,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,1.0,29,Min,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.7310585786300049,147721898945.1546,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,1.0,29,Min,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.7310585786300049,207442898945.1546,147721898945.1546
Spacer 11,37967000000.0,Receipt,Spacer,1.0,29,Min,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.7310585786300049,217653797890.3092,207442898945.1546
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,1.0,29,Min,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.7310585786300049,340608797890.3092,217653797890.3092
Spacer 13,37967000000.0,Receipt,Spacer,1.0,29,Min,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.7310585786300049,350819696835.4638,340608797890.3092
Individual Income Taxes,249320000000.0,Receipt,Real,1.0,29,Min,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.7310585786300049,600139696835.4639,350819696835.4638
Dummy_Source,113901000000.0,Dummy,Spacer,1.25,69,Max,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,1.25,69,Max,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.7772998611746911,91544231487.6585,88535231487.6585
Spacer 3,37967000000.0,Receipt,Spacer,1.25,69,Max,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.7772998611746911,99999487658.439,91544231487.6585
Estate and Gift Taxes,4198000000.0,Receipt,Real,1.25,69,Max,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.7772998611746911,104197487658.439,99999487658.439
Spacer 5,37967000000.0,Receipt,Spacer,1.25,69,Max,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.7772998611746911,112652743829.2195,104197487658.439
Excise Taxes,4358000000.0,Receipt,Real,1.25,69,Max,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.7772998611746911,117010743829.2195,112652743829.2195
Spacer 7,37967000000.0,Receipt,Spacer,1.25,69,Max,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.7772998611746911,125466000000.0,117010743829.2195
Miscellaneous Receipts,12045000000.0,Receipt,Real,1.25,69,Max,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.7772998611746911,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,1.25,69,Max,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.7772998611746911,145966256170.78052,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,1.25,69,Max,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.7772998611746911,205687256170.78052,145966256170.78052
Spacer 11,37967000000.0,Receipt,Spacer,1.25,69,Max,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.7772998611746911,214142512341.561,205687256170.78052
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,1.25,69,Max,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.7772998611746911,337097512341.56104,214142512341.561
Spacer 13,37967000000.0,Receipt,Spacer,1.25,69,Max,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.7772998611746911,345552768512.3415,337097512341.56104
Individual Income Taxes,249320000000.0,Receipt,Real,1.25,69,Max,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.7772998611746911,594872768512.3416,345552768512.3415
Dummy_Source,113901000000.0,Dummy,Spacer,1.25,30,Min,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,1.25,30,Min,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.7772998611746911,91544231487.6585,88535231487.6585
Spacer 3,37967000000.0,Receipt,Spacer,1.25,30,Min,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.7772998611746911,99999487658.439,91544231487.6585
Estate and Gift Taxes,4198000000.0,Receipt,Real,1.25,30,Min,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.7772998611746911,104197487658.439,99999487658.439
Spacer 5,37967000000.0,Receipt,Spacer,1.25,30,Min,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.7772998611746911,112652743829.2195,104197487658.439
Excise Taxes,4358000000.0,Receipt,Real,1.25,30,Min,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.7772998611746911,117010743829.2195,112652743829.2195
Spacer 7,37967000000.0,Receipt,Spacer,1.25,30,Min,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.7772998611746911,125466000000.0,117010743829.2195
Miscellaneous Receipts,12045000000.0,Receipt,Real,1.25,30,Min,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.7772998611746911,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,1.25,30,Min,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.7772998611746911,145966256170.78052,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,1.25,30,Min,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.7772998611746911,205687256170.78052,145966256170.78052
Spacer 11,37967000000.0,Receipt,Spacer,1.25,30,Min,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.7772998611746911,214142512341.561,205687256170.78052
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,1.25,30,Min,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.7772998611746911,337097512341.56104,214142512341.561
Spacer 13,37967000000.0,Receipt,Spacer,1.25,30,Min,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.7772998611746911,345552768512.3415,337097512341.56104
Individual Income Taxes,249320000000.0,Receipt,Real,1.25,30,Min,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.7772998611746911,594872768512.3416,345552768512.3415
Dummy_Source,113901000000.0,Dummy,Spacer,1.5,68,Max,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.8175744761936437,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,1.5,68,Max,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.8175744761936437,96131550412.9322,93122550412.9322
Spacer 3,37967000000.0,Receipt,Spacer,1.5,68,Max,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.8175744761936437,103057700275.28815,96131550412.9322
Estate and Gift Taxes,4198000000.0,Receipt,Real,1.5,68,Max,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.8175744761936437,107255700275.28815,103057700275.28815
Spacer 5,37967000000.0,Receipt,Spacer,1.5,68,Max,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.8175744761936437,114181850137.64407,107255700275.28815
Excise Taxes,4358000000.0,Receipt,Real,1.5,68,Max,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.8175744761936437,118539850137.64407,114181850137.64407
Spacer 7,37967000000.0,Receipt,Spacer,1.5,68,Max,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.8175744761936437,125466000000.0,118539850137.64407
Miscellaneous Receipts,12045000000.0,Receipt,Real,1.5,68,Max,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.8175744761936437,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,1.5,68,Max,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.8175744761936437,144437149862.35593,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,1.5,68,Max,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.8175744761936437,204158149862.35593,144437149862.35593
Spacer 11,37967000000.0,Receipt,Spacer,1.5,68,Max,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.8175744761936437,211084299724.71185,204158149862.35593
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,1.5,68,Max,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.8175744761936437,334039299724.71185,211084299724.71185
Spacer 13,37967000000.0,Receipt,Spacer,1.5,68,Max,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.8175744761936437,340965449587.0678,334039299724.71185
Individual Income Taxes,249320000000.0,Receipt,Real,1.5,68,Max,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.8175744761936437,590285449587.0677,340965449587.0678
Dummy_Source,113901000000.0,Dummy,Spacer,1.5,31,Min,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.8175744761936437,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,1.5,31,Min,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.8175744761936437,96131550412.9322,93122550412.9322
Spacer 3,37967000000.0,Receipt,Spacer,1.5,31,Min,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.8175744761936437,103057700275.28815,96131550412.9322
Estate and Gift Taxes,4198000000.0,Receipt,Real,1.5,31,Min,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.8175744761936437,107255700275.28815,103057700275.28815
Spacer 5,37967000000.0,Receipt,Spacer,1.5,31,Min,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.8175744761936437,114181850137.64407,107255700275.28815
