Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,3.0,62,Max,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.9525741268224331,309984090701.6812,220510090701.6812
Spacer 13,45781583333.0,Receipt,Spacer,3.0,62,Max,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.9525741268224331,312155322266.70026,309984090701.6812
Individual Income Taxes,109306000000.0,Receipt,Real,3.0,62,Max,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.9525741268224331,421461322266.70026,312155322266.70026
Dummy_Source,83500250000.0,Dummy,Spacer,3.0,37,Min,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.9525741268224331,0.0,0.0
Deficit,107689000000.0,Deficit,Real,3.0,37,Min,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.9525741268224331,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,3.0,37,Min,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.9525741268224331,183458932876.58588,182121932876.58588
Spacer 3,45781583333.0,Receipt,Spacer,3.0,37,Min,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.9525741268224331,185630164441.60495,183458932876.58588
Estate and Gift Taxes,1765000000.0,Receipt,Real,3.0,37,Min,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.9525741268224331,187395164441.60495,185630164441.60495
Spacer 5,45781583333.0,Receipt,Spacer,3.0,37,Min,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.9525741268224331,189566396006.62402,187395164441.60495
Customs Duties,2947000000.0,Receipt,Real,3.0,37,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.9525741268224331,192513396006.62402,189566396006.62402
Spacer 7,45781583333.0,Receipt,Spacer,3.0,37,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.9525741268224331,194684627571.64307,192513396006.62402
Excise Taxes,7416000000.0,Receipt,Real,3.0,37,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.9525741268224331,202100627571.64307,194684627571.64307
Spacer 9,45781583333.0,Receipt,Spacer,3.0,37,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.9525741268224331,204271859136.66214,202100627571.64307
Miscellaneous Receipts,14067000000.0,Receipt,Real,3.0,37,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.9525741268224331,218338859136.66214,204271859136.66214
Spacer 11,45781583333.0,Receipt,Spacer,3.0,37,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.9525741268224331,220510090701.6812,218338859136.66214
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,3.0,37,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.9525741268224331,309984090701.6812,220510090701.6812
Spacer 13,45781583333.0,Receipt,Spacer,3.0,37,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.9525741268224331,312155322266.70026,309984090701.6812
Individual Income Taxes,109306000000.0,Receipt,Real,3.0,37,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.9525741268224331,421461322266.70026,312155322266.70026
Dummy_Source,83500250000.0,Dummy,Spacer,3.25,61,Max,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.9626731126558706,0.0,0.0
Deficit,107689000000.0,Deficit,Real,3.25,61,Max,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.9626731126558706,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,3.25,61,Max,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.9626731126558706,185389750403.8414,184052750403.8414
Spacer 3,45781583333.0,Receipt,Spacer,3.25,61,Max,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.9626731126558706,187098634407.34818,185389750403.8414
Estate and Gift Taxes,1765000000.0,Receipt,Real,3.25,61,Max,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.9626731126558706,188863634407.34818,187098634407.34818
Spacer 5,45781583333.0,Receipt,Spacer,3.25,61,Max,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.9626731126558706,190572518410.85492,188863634407.34818
Customs Duties,2947000000.0,Receipt,Real,3.25,61,Max,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.9626731126558706,193519518410.85492,190572518410.85492
Spacer 7,45781583333.0,Receipt,Spacer,3.25,61,Max,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.9626731126558706,195228402414.3617,193519518410.85492
Excise Taxes,7416000000.0,Receipt,Real,3.25,61,Max,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.9626731126558706,202644402414.3617,195228402414.3617
Spacer 9,45781583333.0,Receipt,Spacer,3.25,61,Max,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.9626731126558706,204353286417.86847,202644402414.3617
Miscellaneous Receipts,14067000000.0,Receipt,Real,3.25,61,Max,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.9626731126558706,218420286417.86847,204353286417.86847
Spacer 11,45781583333.0,Receipt,Spacer,3.25,61,Max,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.9626731126558706,220129170421.3752,218420286417.86847
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,3.25,61,Max,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.9626731126558706,309603170421.37524,220129170421.3752
Spacer 13,45781583333.0,Receipt,Spacer,3.25,61,Max,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.9626731126558706,311312054424.88196,309603170421.37524
Individual Income Taxes,109306000000.0,Receipt,Real,3.25,61,Max,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.9626731126558706,420618054424.88196,311312054424.88196
Dummy_Source,83500250000.0,Dummy,Spacer,3.25,38,Min,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.9626731126558706,0.0,0.0
Deficit,107689000000.0,Deficit,Real,3.25,38,Min,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.9626731126558706,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,3.25,38,Min,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.9626731126558706,185389750403.8414,184052750403.8414
Spacer 3,45781583333.0,Receipt,Spacer,3.25,38,Min,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.9626731126558706,187098634407.34818,185389750403.8414
Estate and Gift Taxes,1765000000.0,Receipt,Real,3.25,38,Min,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.9626731126558706,188863634407.34818,187098634407.34818
Spacer 5,45781583333.0,Receipt,Spacer,3.25,38,Min,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.9626731126558706,190572518410.85492,188863634407.34818
Customs Duties,2947000000.0,Receipt,Real,3.25,38,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.9626731126558706,193519518410.85492,190572518410.85492
Spacer 7,45781583333.0,Receipt,Spacer,3.25,38,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.9626731126558706,195228402414.3617,193519518410.85492
Excise Taxes,7416000000.0,Receipt,Real,3.25,38,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.9626731126558706,202644402414.3617,195228402414.3617
Spacer 9,45781583333.0,Receipt,Spacer,3.25,38,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.9626731126558706,204353286417.86847,202644402414.3617
Miscellaneous Receipts,14067000000.0,Receipt,Real,3.25,38,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.9626731126558706,218420286417.86847,204353286417.86847
Spacer 11,45781583333.0,Receipt,Spacer,3.25,38,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.9626731126558706,220129170421.3752,218420286417.86847
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,3.25,38,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.9626731126558706,309603170421.37524,220129170421.3752
Spacer 13,45781583333.0,Receipt,Spacer,3.25,38,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.9626731126558706,311312054424.88196,309603170421.37524
Individual Income Taxes,109306000000.0,Receipt,Real,3.25,38,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.9626731126558706,420618054424.88196,311312054424.88196
Dummy_Source,83500250000.0,Dummy,Spacer,3.5,60,Max,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.9706877692486436,0.0,0.0
Deficit,107689000000.0,Deficit,Real,3.5,60,Max,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.9706877692486436,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,3.5,60,Max,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.9706877692486436,186922066586.82123,185585066586.82123
Spacer 3,45781583333.0,Receipt,Spacer,3.5,60,Max,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.9706877692486436,188264026921.6406,186922066586.82123
Estate and Gift Taxes,1765000000.0,Receipt,Real,3.5,60,Max,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.9706877692486436,190029026921.6406,188264026921.6406
Spacer 5,45781583333.0,Receipt,Spacer,3.5,60,Max,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.9706877692486436,191370987256.45993,190029026921.6406
Customs Duties,2947000000.0,Receipt,Real,3.5,60,Max,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.9706877692486436,194317987256.45993,191370987256.45993
Spacer 7,45781583333.0,Receipt,Spacer,3.5,60,Max,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.9706877692486436,195659947591.2793,194317987256.45993
Excise Taxes,7416000000.0,Receipt,Real,3.5,60,Max,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.9706877692486436,203075947591.2793,195659947591.2793
Spacer 9,45781583333.0,Receipt,Spacer,3.5,60,Max,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.9706877692486436,204417907926.09863,203075947591.2793
Miscellaneous Receipts,14067000000.0,Receipt,Real,3.5,60,Max,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.9706877692486436,218484907926.09863,204417907926.09863
Spacer 11,45781583333.0,Receipt,Spacer,3.5,60,Max,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.9706877692486436,219826868260.91797,218484907926.09863
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,3.5,60,Max,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.9706877692486436,309300868260.91797,219826868260.91797
Spacer 13,45781583333.0,Receipt,Spacer,3.5,60,Max,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.9706877692486436,310642828595.7373,309300868260.91797
Individual Income Taxes,109306000000.0,Receipt,Real,3.5,60,Max,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.9706877692486436,419948828595.7373,310642828595.7373
Dummy_Source,83500250000.0,Dummy,Spacer,3.5,39,Min,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.9706877692486436,0.0,0.0
Deficit,107689000000.0,Deficit,Real,3.5,39,Min,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.9706877692486436,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,3.5,39,Min,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.9706877692486436,186922066586.82123,185585066586.82123
Spacer 3,45781583333.0,Receipt,Spacer,3.5,39,Min,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.9706877692486436,188264026921.6406,186922066586.82123
Estate and Gift Taxes,1765000000.0,Receipt,Real,3.5,39,Min,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.9706877692486436,190029026921.6406,188264026921.6406
Spacer 5,45781583333.0,Receipt,Spacer,3.5,39,Min,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.9706877692486436,191370987256.45993,190029026921.6406
Customs Duties,2947000000.0,Receipt,Real,3.5,39,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.9706877692486436,194317987256.45993,191370987256.45993
Spacer 7,45781583333.0,Receipt,Spacer,3.5,39,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.9706877692486436,195659947591.2793,194317987256.45993
Excise Taxes,7416000000.0,Receipt,Real,3.5,39,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.9706877692486436,203075947591.2793,195659947591.2793
Spacer 9,45781583333.0,Receipt,Spacer,3.5,39,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.9706877692486436,204417907926.09863,203075947591.2793
Miscellaneous Receipts,14067000000.0,Receipt,Real,3.5,39,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.9706877692486436,218484907926.09863,204417907926.09863
Spacer 11,45781583333.0,Receipt,Spacer,3.5,39,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.9706877692486436,219826868260.91797,218484907926.09863
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,3.5,39,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.9706877692486436,309300868260.91797,219826868260.91797
Spacer 13,45781583333.0,Receipt,Spacer,3.5,39,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.9706877692486436,310642828595.7373,309300868260.91797
Individual Income Taxes,109306000000.0,Receipt,Real,3.5,39,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.9706877692486436,419948828595.7373,310642828595.7373
Dummy_Source,83500250000.0,Dummy,Spacer,3.75,59,Max,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.9770226300899744,0.0,0.0
Deficit,107689000000.0,Deficit,Real,3.75,59,Max,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.9770226300899744,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,3.75,59,Max,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.9770226300899744,188133223879.92963,186796223879.92963
Spacer 3,45781583333.0,Receipt,Spacer,3.75,59,Max,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.9770226300899744,189185164255.23865,188133223879.92963
Estate and Gift Taxes,1765000000.0,Receipt,Real,3.75,59,Max,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.9770226300899744,190950164255.23865,189185164255.23865
Spacer 5,45781583333.0,Receipt,Spacer,3.75,59,Max,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.9770226300899744,192002104630.54764,190950164255.23865
Customs Duties,2947000000.0,Receipt,Real,3.75,59,Max,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.9770226300899744,194949104630.54764,192002104630.54764
Spacer 7,45781583333.0,Receipt,Spacer,3.75,59,Max,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.9770226300899744,196001045005.85663,194949104630.54764
Excise Taxes,7416000000.0,Receipt,Real,3.75,59,Max,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.9770226300899744,203417045005.85663,196001045005.85663
Spacer 9,45781583333.0,Receipt,Spacer,3.75,59,Max,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.9770226300899744,204468985381.16565,203417045005.85663
Miscellaneous Receipts,14067000000.0,Receipt,Real,3.75,59,Max,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.9770226300899744,218535985381.16565,204468985381.16565
Spacer 11,45781583333.0,Receipt,Spacer,3.75,59,Max,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.9770226300899744,219587925756.47467,218535985381.16565
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,3.75,59,Max,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.9770226300899744,309061925756.4747,219587925756.47467
Spacer 13,45781583333.0,Receipt,Spacer,3.75,59,Max,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.9770226300899744,310113866131.7837,309061925756.4747
Individual Income Taxes,109306000000.0,Receipt,Real,3.75,59,Max,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.9770226300899744,419419866131.7837,310113866131.7837
Dummy_Source,83500250000.0,Dummy,Spacer,3.75,40,Min,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.9770226300899744,0.0,0.0
Deficit,107689000000.0,Deficit,Real,3.75,40,Min,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.9770226300899744,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,3.75,40,Min,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.9770226300899744,188133223879.92963,186796223879.92963
Spacer 3,45781583333.0,Receipt,Spacer,3.75,40,Min,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.9770226300899744,189185164255.23865,188133223879.92963
Estate and Gift Taxes,1765000000.0,Receipt,Real,3.75,40,Min,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.9770226300899744,190950164255.23865,189185164255.23865
Spacer 5,45781583333.0,Receipt,Spacer,3.75,40,Min,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.9770226300899744,192002104630.54764,190950164255.23865
Customs Duties,2947000000.0,Receipt,Real,3.75,40,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.9770226300899744,194949104630.54764,192002104630.54764
Spacer 7,45781583333.0,Receipt,Spacer,3.75,40,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.9770226300899744,196001045005.85663,194949104630.54764
Excise Taxes,7416000000.0,Receipt,Real,3.75,40,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.9770226300899744,203417045005.85663,196001045005.85663
Spacer 9,45781583333.0,Receipt,Spacer,3.75,40,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.9770226300899744,204468985381.16565,203417045005.85663
Miscellaneous Receipts,14067000000.0,Receipt,Real,3.75,40,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.9770226300899744,218535985381.16565,204468985381.16565
Spacer 11,45781583333.0,Receipt,Spacer,3.75,40,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.9770226300899744,219587925756.47467,218535985381.16565
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,3.75,40,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.9770226300899744,309061925756.4747,219587925756.47467
Spacer 13,45781583333.0,Receipt,Spacer,3.75,40,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.9770226300899744,310113866131.7837,309061925756.4747
Individual Income Taxes,109306000000.0,Receipt,Real,3.75,40,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.9770226300899744,419419866131.7837,310113866131.7837
Dummy_Source,83500250000.0,Dummy,Spacer,4.0,58,Max,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.9820137900379085,0.0,0.0
Deficit,107689000000.0,Deficit,Real,4.0,58,Max,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.9820137900379085,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,4.0,58,Max,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.9820137900379085,189087480007.0052,187750480007.0052
Spacer 3,45781583333.0,Receipt,Spacer,4.0,58,Max,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.9820137900379085,189910917177.22952,189087480007.0052
Estate and Gift Taxes,1765000000.0,Receipt,Real,4.0,58,Max,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.9820137900379085,191675917177.22952,189910917177.22952
Spacer 5,45781583333.0,Receipt,Spacer,4.0,58,Max,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.9820137900379085,192499354347.45386,191675917177.22952
Customs Duties,2947000000.0,Receipt,Real,4.0,58,Max,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.9820137900379085,195446354347.45386,192499354347.45386
Spacer 7,45781583333.0,Receipt,Spacer,4.0,58,Max,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.9820137900379085,196269791517.67816,195446354347.45386
Excise Taxes,7416000000.0,Receipt,Real,4.0,58,Max,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.9820137900379085,203685791517.67816,196269791517.67816
Spacer 9,45781583333.0,Receipt,Spacer,4.0,58,Max,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.9820137900379085,204509228687.9025,203685791517.67816
Miscellaneous Receipts,14067000000.0,Receipt,Real,4.0,58,Max,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.9820137900379085,218576228687.9025,204509228687.9025
Spacer 11,45781583333.0,Receipt,Spacer,4.0,58,Max,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.9820137900379085,219399665858.12683,218576228687.9025
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,4.0,58,Max,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.9820137900379085,308873665858.12683,219399665858.12683
Spacer 13,45781583333.0,Receipt,Spacer,4.0,58,Max,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.9820137900379085,309697103028.3512,308873665858.12683
Individual Income Taxes,109306000000.0,Receipt,Real,4.0,58,Max,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.9820137900379085,419003103028.3512,309697103028.3512
Dummy_Source,83500250000.0,Dummy,Spacer,4.0,41,Min,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.9820137900379085,0.0,0.0
Deficit,107689000000.0,Deficit,Real,4.0,41,Min,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.9820137900379085,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,4.0,41,Min,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.9820137900379085,189087480007.0052,187750480007.0052
Spacer 3,45781583333.0,Receipt,Spacer,4.0,41,Min,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.9820137900379085,189910917177.22952,189087480007.0052
Estate and Gift Taxes,1765000000.0,Receipt,Real,4.0,41,Min,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.9820137900379085,191675917177.22952,189910917177.22952
Spacer 5,45781583333.0,Receipt,Spacer,4.0,41,Min,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.9820137900379085,192499354347.45386,191675917177.22952
Customs Duties,2947000000.0,Receipt,Real,4.0,41,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.9820137900379085,195446354347.45386,192499354347.45386
Spacer 7,45781583333.0,Receipt,Spacer,4.0,41,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.9820137900379085,196269791517.67816,195446354347.45386
Excise Taxes,7416000000.0,Receipt,Real,4.0,41,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.9820137900379085,203685791517.67816,196269791517.67816
Spacer 9,45781583333.0,Receipt,Spacer,4.0,41,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.9820137900379085,204509228687.9025,203685791517.67816
Miscellaneous Receipts,14067000000.0,Receipt,Real,4.0,41,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.9820137900379085,218576228687.9025,204509228687.9025
Spacer 11,45781583333.0,Receipt,Spacer,4.0,41,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.9820137900379085,219399665858.12683,218576228687.9025
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,4.0,41,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.9820137900379085,308873665858.12683,219399665858.12683
Spacer 13,45781583333.0,Receipt,Spacer,4.0,41,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.9820137900379085,309697103028.3512,308873665858.12683
Individual Income Taxes,109306000000.0,Receipt,Real,4.0,41,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.9820137900379085,419003103028.3512,309697103028.3512
Dummy_Source,83500250000.0,Dummy,Spacer,4.25,57,Max,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.9859363729567544,0.0,0.0
Deficit,107689000000.0,Deficit,Real,4.25,57,Max,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.9859363729567544,0.0,0.0
